@id,area,highway,name,centroid_lon,centroid_lat,source,bridge,layer,oneway,lanes,surface,ref,foot,service,junction,name:en,trail_visibility,incline,access,bicycle,horse,motor_vehicle,maxspeed,tunnel,lit,railway,description,segregated,construction,maxspeed:advisory,minspeed,overtaking,sidewalk,check_date
way/1026588299,,track,,88.4271992354476,23.00478032957273,maxar,,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,
way/1026588300,,track,,88.43208850918977,23.007580046148714,maxar,,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,
way/1026588301,,residential,,88.42872625532327,23.006150381220156,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026588302,,residential,,88.43314578071504,23.00602292735025,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026588304,,residential,,88.43134529679932,23.006710355516432,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026588305,,residential,,88.43188227932949,23.00642697501314,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026588306,,residential,,88.4303321904308,23.004714580126205,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026588307,,residential,,88.4299439573741,23.00493594976443,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026588309,,residential,,88.43086461977313,23.004458429002714,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026588310,,residential,,88.43030551038763,22.995068769643584,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026588311,,residential,,88.4304796,22.994720800000003,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026588312,,residential,,88.43267188940634,22.99470250232029,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026588313,,service,,88.4343342,22.99551715,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026588314,,residential,,88.43523462717191,22.99684308383044,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026588315,,residential,,88.43520278507339,22.998064378045623,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026588316,,residential,,88.43544145000001,22.9988345,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026588317,,residential,,88.4342286820422,23.00141609422887,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026588318,,residential,,88.43279006550094,23.000793371385843,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026588319,,residential,,88.4325088,23.00019905,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026588320,,residential,,88.43505351012645,23.00045233724081,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026588321,,residential,,88.43484467448555,23.0013698339626,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026588322,,residential,,88.4350522881458,23.000835518442248,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026588323,,residential,,88.43383982902132,23.00154217537158,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026588324,,residential,,88.43410475,23.0015322,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026630530,,residential,,88.39506374999998,22.995128950000005,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026630531,,residential,,88.39916486513856,22.997731769907677,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026630532,,residential,,88.40081875,23.004688,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026630533,,residential,,88.40543785,23.0028132,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026630534,,residential,,88.40658965,22.99802545,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026630535,,residential,,88.4065054085895,23.000258219320855,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026630536,,residential,,88.40623797210405,23.000880392226495,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026630537,,residential,,88.4074832,23.00089415,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026630538,,residential,,88.40899445,23.0016375,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026630539,,residential,,88.40692195,23.0015641,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026630540,,residential,,88.40802980000001,23.00090875,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026630541,,residential,,88.40798995,23.00278345,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026630542,,residential,,88.40653359999999,23.005182,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026630543,,service,,88.40834678570425,23.006909502031544,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026630544,,service,,88.40781925,23.007173399999996,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026630545,,service,,88.4123262,23.013385149999998,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026630546,,service,,88.40929007708174,23.008423202310993,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026636724,,residential,,88.39439037956392,22.99569088076506,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026653557,,service,,88.41804923371446,23.00083039092021,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026681192,,residential,,88.4491562266624,23.017408050632092,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026681193,,residential,,88.4498649,23.0177594,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026681194,,residential,,88.44858479999999,23.017071899999998,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026681195,,residential,,88.44762739999999,23.016471250000002,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026703612,,residential,,88.39078444342623,22.974656253254732,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026703613,,residential,,88.39391388798953,22.98189279233793,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026703614,,residential,,88.39415092578962,22.980751418135448,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026703615,,residential,,88.39304902532037,22.9802269790361,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026703616,,residential,,88.38658679096162,22.982434938878814,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026703617,,residential,,88.39100780000001,22.98575545,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026703618,,residential,,88.39152270244054,22.985494944932263,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026703619,,residential,,88.39025889999999,22.98658915,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026703620,,residential,,88.3885315,22.98724985,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026703622,,residential,,88.39381166992376,22.982326287495017,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026703623,,residential,,88.3924725,22.9822768,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026703624,,residential,,88.39275635414766,22.9819928527039,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026703625,,residential,,88.39082255894094,22.98246567275956,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026703626,,residential,,88.39074920765117,22.982206284288267,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026703628,,residential,,88.3942835300516,22.99304058804759,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026703629,,residential,,88.3937353,22.9906031,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026703630,,residential,,88.39138885,22.9902687,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026703631,,residential,,88.3906026,22.99031685,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026703632,,residential,,88.39180925,22.9888404,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026703634,,residential,,88.39340553932789,22.989309830327105,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026703635,,residential,,88.393602,22.99010715,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026703636,,residential,,88.39216329467959,22.99173617119215,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026703637,,residential,,88.39177638145345,22.992171852075085,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026703638,,residential,,88.3924694676248,22.992046541666525,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026703639,,residential,,88.39240616779205,22.992562231004086,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026703640,,residential,,88.39413679752455,22.994390603572047,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026703641,,residential,,88.39263049815875,22.993158050498646,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026703642,,residential,,88.39265086204304,22.993323264661154,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026703643,,residential,,88.39277585095809,22.993514901069535,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026703644,,residential,,88.39346352563804,22.992931820723683,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026703645,,residential,,88.39367862882493,22.992383945357915,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026703646,,residential,,88.39314724250364,22.992560283951605,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1026715875,,residential,,88.38851869027069,22.9901754824802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1028270702,,unclassified,,88.43551586130074,22.984196615225247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1028270703,,unclassified,,88.43644856162392,22.98557795774355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1028270704,,unclassified,,88.43829449026008,22.984574455466312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1028270707,,cycleway,,88.43784704999999,22.989613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1029283772,,trunk,,88.39000145953308,22.966500092161866,Yahoo hires,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
way/1029283773,,trunk,,88.39034204999999,22.9664058,Yahoo hires,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
way/1029283774,,trunk,,88.39006783387106,22.966438458485086,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
way/1029283775,,trunk_link,,88.38959308089717,22.96670034223533,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
way/1029283776,,tertiary,,88.3894847784172,22.966500696215345,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
way/1029283777,,tertiary,,88.38974763729173,22.966697370992367,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,
way/1029283778,,trunk,Grand Trunk Road,88.38921218253893,22.967121062545406,Yahoo hires,,,yes,,,SH6,,,,,,,,,,,,,,,,,,,,,,
way/1029283779,,primary,Grand Trunk Road,88.38918991417424,22.966179008125476,Yahoo hires,,,yes,,,SH6,,,,,,,,,,,,,,,,,,,,,,
way/1029283780,,primary,Grand Trunk Road,88.38913020679652,22.966196568975416,maxar,,,yes,,,SH6,,,,,,,,,,,,,,,,,,,,,,
way/1029960199,,residential,,88.41268245,23.01254425,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1029960200,,residential,,88.41287091373835,23.012654599666046,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1029960201,,residential,,88.41368652456194,23.01165613076227,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1029960202,,residential,,88.4133204558158,23.01015291347319,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1029960203,,residential,,88.40915905,23.00505405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1029960204,,residential,,88.40775073511931,23.00184521343122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1029960205,,residential,,88.40700085,23.00179895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1029960206,,residential,,88.3989673924272,23.002346464139272,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1029960207,,residential,,88.3971119,22.997776350000002,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1029960208,,residential,,88.39889085000002,22.99832695,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027322,,service,,88.404243640416,22.992391940091935,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027323,,service,,88.40313222759283,22.9906886926437,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027324,,residential,,88.40219365,22.989392549999998,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027325,,residential,,88.40200202864159,22.98943260598059,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027326,,residential,,88.40238414999999,22.9877361,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027327,,residential,,88.40203935,22.988752650000002,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027328,,residential,,88.4018724477029,22.989119041531982,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027329,,residential,,88.4021493693198,22.988980268869376,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027330,,residential,,88.40169073420383,22.98832950445172,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027331,,residential,,88.4016584825177,22.98814123648745,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027332,,residential,,88.40241614713204,22.990055935687554,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027333,,residential,,88.40301114999998,22.99003785,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027334,,residential,,88.40288095,22.98972655,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027335,,residential,,88.40271945343792,22.989600575548856,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027336,,residential,,88.40253580368228,22.987946623586165,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027337,,residential,,88.4022103837206,22.987808845837375,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027338,,residential,,88.40099318345582,22.985319356645086,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027339,,residential,,88.40152362467461,22.986928034479686,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027340,,residential,,88.4016417268588,22.986307811547686,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027341,,residential,,88.40134440829308,22.98581653254057,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027342,,residential,,88.40116741350428,22.985583931907147,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027343,,residential,,88.40115711075069,22.984786557875896,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027344,,service,,88.40162947170926,22.98448687732453,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027345,,residential,,88.40143936457831,22.984282374942612,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027346,,residential,,88.40081566598631,22.983957880932667,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027347,,residential,,88.40107374379767,22.98415626497634,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027348,,residential,,88.39915192251337,22.98360454499368,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027350,,residential,,88.39992607958146,22.982364023208014,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027351,,residential,,88.39940435,22.98236445,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027352,,residential,,88.39938030118577,22.982121611718753,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027353,,residential,,88.39945543903902,22.982410940965572,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027354,,residential,,88.39982129980574,22.981774167793155,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027355,,service,,88.40075128480264,22.981089831822143,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027356,,service,,88.40096722781567,22.98090452912289,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027357,,service,,88.40184838152112,22.99362622642957,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027358,,service,,88.40287632138681,22.99393145156533,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027359,,service,,88.40321573635917,22.9942786436839,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027360,,service,,88.40235035265961,22.994590119255104,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027361,,service,,88.40132504125225,22.994161239304805,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027362,,residential,,88.41697380197711,22.9809788585522,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027364,,residential,,88.4168848630285,22.980830339935952,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027367,,residential,,88.41651655,22.979018949999997,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027368,,residential,,88.4160121,22.979243500000003,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027369,,residential,,88.41708352655388,22.980207846506772,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027370,,residential,,88.41559976499478,22.97832769226581,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027371,,residential,,88.4195022080633,22.97761009944131,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027372,,residential,,88.41567743122417,22.977174023201623,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027373,,residential,,88.41523278392212,22.976875329094966,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027374,,residential,,88.41500435,22.97748645,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027375,,residential,,88.41475059999999,22.977085549999998,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027376,,residential,,88.41431085957457,22.976088110679832,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027377,,residential,,88.41428545,22.975833549999997,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027378,,service,,88.41423805,22.9746376,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027379,,residential,,88.4143866779103,22.975090343477774,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027380,,residential,,88.41672791062463,22.982605853457525,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027381,,residential,,88.41571515951703,22.981028821334608,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027382,,residential,,88.41535041379817,22.980595107274933,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027383,,residential,,88.4150073415787,22.980078499690734,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027384,,residential,,88.41251894001678,22.97623998063136,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027385,,service,,88.4138275,22.9746891,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027386,,residential,,88.4136089178978,22.974958479195383,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027387,,residential,,88.41256733668932,22.973987105203122,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027388,,residential,,88.41210328660898,22.974273880988488,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027389,,residential,,88.4126725735694,22.975221865917955,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027390,,residential,,88.41213154771039,22.975602349869355,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027391,,residential,,88.41438020000001,22.97906755,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027392,,residential,,88.41411115,22.97864385,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027393,,residential,,88.41317204533124,22.97683155523493,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027394,,tertiary,,88.41384535,22.976651699999998,,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027395,,tertiary,,88.41403876961157,22.972442564046954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027396,,service,,88.41605122763846,22.989090803639453,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027397,,residential,,88.41628813521467,22.988339942035488,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027398,,service,,88.4158802,22.9875887,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027399,,residential,,88.41666407347462,22.98953135406921,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027400,,service,,88.40977205165738,22.974818753964822,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027401,,service,,88.40880029297139,22.973775742766527,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027402,,service,,88.40994624999999,22.974177750000003,maxar,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027403,,service,,88.41041682287714,22.97403869454709,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027404,,service,,88.40878812850136,22.97434325098965,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027405,,residential,,88.41128570113743,22.97286076968688,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027406,,service,,88.4115441215434,22.99065780851335,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027407,,service,,88.41087990529098,22.989663512871623,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027409,,service,,88.41004232889397,22.98814368171326,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027410,,track,,88.4078662,22.9823632,maxar,yes,1,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,
way/1030027411,,track,,88.40788524273951,22.98224606837156,maxar,,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,
way/1030027412,,service,,88.40747525,22.977472,maxar,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027413,,service,,88.40727777475888,22.97834764994333,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027414,,service,,88.41205296800628,22.976661769186425,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027415,,service,,88.41162734999999,22.976839249999994,maxar,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027416,,service,,88.40941907976776,22.977204043485813,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027417,,service,,88.40768000266314,22.97944709838169,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027418,,service,,88.40739459802751,22.979583326525656,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027419,,track,,88.40824898990475,22.983357330575835,maxar,,,,,unpaved,,,,,,,,,,,,,,,,,,,,,,,
way/1030027420,,service,,88.40768114005938,22.980460032857394,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027421,,service,,88.4075135,22.9811921,maxar,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027422,,service,,88.40972683700814,22.982030208937235,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027424,,service,,88.40827375296548,22.986683660971188,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027425,,service,,88.40811635,22.9860683,maxar,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027426,,service,,88.40866449925416,22.984559422863033,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027427,,residential,,88.41520205,22.981860050000005,maxar,yes,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030027428,,residential,,88.41583540331591,22.98168348755929,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030039632,,residential,,88.39603486023806,22.98613460348781,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030039633,,residential,,88.39617199723888,22.991681978581926,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030039634,,residential,,88.39524777405634,22.99166480403804,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030039636,,residential,,88.39575803632906,22.989737288504823,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030039637,,residential,,88.3984596,22.98569535,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030039638,,residential,,88.39703751439525,22.98271531176815,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030039639,,residential,,88.3974167302185,22.98263775881619,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030039640,,residential,,88.39692528268014,22.98229564088256,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030039641,,residential,,88.39656584999999,22.98208035,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030039642,,residential,,88.39667828405811,22.982300670536613,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030039644,,residential,,88.39821013094576,22.98335201238112,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030039645,,residential,,88.39819987370814,22.983113502585393,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030039646,,residential,,88.39818529354125,22.983916248669505,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030039647,,residential,,88.39745104871264,22.984284268993015,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030039648,,residential,,88.39722289999999,22.98351925,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030039649,,residential,,88.39660698971448,22.983273850493486,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030039650,,residential,,88.3973209646838,22.98389478110014,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030039651,,residential,,88.39703851298175,22.98388070411708,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030039652,,residential,,88.39727384139434,22.983136460281163,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030039653,,residential,,88.40054553121425,22.98699818624122,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030039654,,residential,,88.4002386511759,22.986622499877623,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030039655,,residential,,88.40046729565829,22.98548294472218,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030039656,,residential,,88.39993552482923,22.986073290273143,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030039657,,residential,,88.39988927379342,22.984597188822327,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030039658,,residential,,88.40010476487343,22.98466734677945,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030039659,,residential,,88.39835207254266,22.98478900501906,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030039660,,residential,,88.39908331587915,22.98435087147076,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030039661,,residential,,88.39944014045706,22.984855636677775,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way/1030039662,,residential,,88.39943139955018,22.986002925232075,maxar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
