Node ID,Latitude,Longitude,Edge
3633609582,23.5520015,87.3099155,"(3633609582, 3633609583)"
3633609583,23.5520017,87.3104784,"(3633609583, 3633609584)"
3633609584,23.5520027,87.3104629,"(3633609584, 3633609585)"
3633609585,23.5520042,87.3124059,"(3633609585, 3633609586)"
3633609586,23.5520042,87.3124243,"(3633609586, 3633609587)"
3633609587,23.552005,87.3107022,"(3633609587, 3633609588)"
3633609588,23.552005,87.3124648,"(3633609588, 3633609589)"
3633609589,23.552005,87.312511,"(3633609589, 3633609590)"
3633609590,23.5520059,87.3106305,"(3633609590, 3633609591)"
3633609591,23.552006,87.3106868,"(3633609591, 3633609592)"
3633609592,23.5520071,87.3106126,"(3633609592, 3633609693)"
3633609693,23.5520074,87.3098013,"(3633609693, 3633609694)"
3633609694,23.5520091,87.3105608,"(3633609694, 3633609695)"
3633609695,23.5520092,87.3108543,"(3633609695, 3633609696)"
3633609696,23.5520101,87.3126434,"(3633609696, 3633609697)"
3633609697,23.5520103,87.3126896,"(3633609697, 3633609698)"
3633609698,23.5520104,87.3108365,"(3633609698, 3633609699)"
3633609699,23.5520106,87.3097647,"(3633609699, 3633609700)"
3633609700,23.5520107,87.3203974,"(3633609700, 3633609701)"
3633609701,23.5520107,87.320473,"(3633609701, 3633609702)"
3633609702,23.5520108,87.3127311,"(3633609702, 3633609703)"
3633609703,23.5520108,87.3127486,"(3633609703, 3633609704)"
3633609704,23.5520109,87.3098229,"(3633609704, 3633609705)"
3633609705,23.552011,87.3097164,"(3633609705, 3633609706)"
3633609706,23.5520111,87.310531,"(3633609706, 3633609707)"
3633609707,23.5520124,87.3096838,"(3633609707, 3633609708)"
3633609708,23.5520124,87.3107847,"(3633609708, 3633609709)"
3633609709,23.5520132,87.3208647,"(3633609709, 3633609710)"
3633609710,23.5520132,87.3209716,"(3633609710, 3633609711)"
3633609711,23.5520144,87.3107548,"(3633609711, 3633609712)"
3633609712,23.5520159,87.3104795,"(3633609712, 3633609713)"
3633609713,23.5520171,87.3104616,"(3633609713, 3633609714)"
3633609714,23.5520171,87.3202761,"(3633609714, 3633609715)"
3633609715,23.5520171,87.3203816,"(3633609715, 3633609716)"
3633609716,23.5520172,87.3098909,"(3633609716, 3633609717)"
3633609717,23.552019,87.3097517,"(3633609717, 3633609718)"
3633609718,23.5520192,87.3107034,"(3633609718, 3633609719)"
3633609719,23.5520199,87.3110714,"(3633609719, 3633609720)"
3633609720,23.5520204,87.3098083,"(3633609720, 3633609721)"
3633609721,23.5520204,87.3106855,"(3633609721, 3633609722)"
3633609722,23.5520213,87.3097753,"(3633609722, 3633609723)"
3633609723,23.5520224,87.3194524,"(3633609723, 3633609724)"
3633609724,23.5520224,87.3195543,"(3633609724, 3633609725)"
3633609725,23.5520243,87.3112946,"(3633609725, 3633609726)"
3633609726,23.5520246,87.3196961,"(3633609726, 3633609727)"
3633609727,23.5520246,87.3197856,"(3633609727, 3633609728)"
3633609728,23.5520248,87.3110019,"(3633609728, 3633609729)"
3633609729,23.5520255,87.3096938,"(3633609729, 3633609730)"
3633609730,23.5520264,87.3112249,"(3633609730, 3633609731)"
3633609731,23.5520268,87.310972,"(3633609731, 3633609732)"
3633609732,23.5520273,87.311195,"(3633609732, 3633609733)"
3633609733,23.5520276,87.3182389,"(3633609733, 3633609734)"
3633609734,23.5520276,87.318334,"(3633609734, 3633609735)"
3633609735,23.5520278,87.3096598,"(3633609735, 3633609736)"
3633609736,23.5520289,87.3124037,"(3633609736, 3633609737)"
3633609737,23.5520289,87.3124243,"(3633609737, 3633609738)"
3633609738,23.5520292,87.3195817,"(3633609738, 3633609739)"
3633609739,23.5520292,87.3196687,"(3633609739, 3633609740)"
3633609740,23.5520294,87.3111253,"(3633609740, 3633609741)"
3633609741,23.5520307,87.3097607,"(3633609741, 3633609742)"
3633609742,23.5520317,87.3109026,"(3633609742, 3633609743)"
3633609743,23.5520323,87.3184665,"(3633609743, 3633609744)"
3633609744,23.5520323,87.3185616,"(3633609744, 3633609745)"
3633609745,23.5520323,87.3185854,"(3633609745, 3633609746)"
3633609746,23.5520323,87.3186822,"(3633609746, 3633609747)"
3633609747,23.5520361,87.312731,"(3633609747, 3633609748)"
3633609748,23.5520361,87.312751,"(3633609748, 3633609749)"
3633609749,23.5520385,87.3180011,"(3633609749, 3633609750)"
3633609750,23.5520385,87.3180945,"(3633609750, 3633609751)"
3633609751,23.5520385,87.3181183,"(3633609751, 3633609752)"
3633609752,23.5520385,87.3182134,"(3633609752, 3633609753)"
3633609753,23.55204,87.317765,"(3633609753, 3633609754)"
3633609754,23.55204,87.3178551,"(3633609754, 3633609755)"
3633609755,23.5520404,87.3096365,"(3633609755, 3633609756)"
3633609756,23.5520416,87.3096704,"(3633609756, 3633609757)"
3633609757,23.5520432,87.3178771,"(3633609757, 3633609758)"
3633609758,23.5520432,87.3179756,"(3633609758, 3633609759)"
3633609759,23.5520447,87.3176377,"(3633609759, 3633609760)"
3633609760,23.5520447,87.3177447,"(3633609760, 3633609761)"
3633609761,23.5520467,87.3106337,"(3633609761, 3633609762)"
3633609762,23.55205,87.3108576,"(3633609762, 3633609763)"
3633609763,23.5520514,87.3105642,"(3633609763, 3633609764)"
3633609764,23.5520524,87.3124664,"(3633609764, 3633609765)"
3633609765,23.5520525,87.3124509,"(3633609765, 3633609766)"
3633609766,23.5520533,87.3105343,"(3633609766, 3633609767)"
3633609767,23.5520539,87.3098339,"(3633609767, 3633609768)"
3633609768,23.5520547,87.310788,"(3633609768, 3633609769)"
3633609769,23.5520548,87.309801,"(3633609769, 3633609770)"
3633609770,23.5520558,87.3096483,"(3633609770, 3633609771)"
3633609771,23.5520566,87.3107582,"(3633609771, 3633609772)"
3633609772,23.5520568,87.3097173,"(3633609772, 3633609773)"
3633609773,23.5520578,87.3126879,"(3633609773, 3633609774)"
3633609774,23.5520579,87.3127035,"(3633609774, 3633609775)"
3633609775,23.552058,87.3104648,"(3633609775, 3633609776)"
3633609776,23.5520603,87.3171977,"(3633609776, 3633609777)"
3633609777,23.5520603,87.317337,"(3633609777, 3633609778)"
3633609778,23.5520603,87.3173608,"(3633609778, 3633609779)"
3633609779,23.5520603,87.3175018,"(3633609779, 3633609780)"
3633609780,23.5520613,87.3106887,"(3633609780, 3633609781)"
3633609781,23.5520621,87.3096027,"(3633609781, 3633609782)"
3633609782,23.5520667,87.3124038,"(3633609782, 3633609783)"
3633609783,23.5520667,87.3124509,"(3633609783, 3633609784)"
3633609784,23.5520688,87.3125111,"(3633609784, 3633609785)"
3633609785,23.5520689,87.3124664,"(3633609785, 3633609786)"
3633609786,23.5520724,87.3127034,"(3633609786, 3633609787)"
3633609787,23.5520726,87.3096929,"(3633609787, 3633609788)"
3633609788,23.5520726,87.3127508,"(3633609788, 3633609789)"
3633609789,23.552074,87.3126431,"(3633609789, 3633609790)"
3633609790,23.5520742,87.3126878,"(3633609790, 3633609791)"
3633609791,23.5520893,87.3096424,"(3633609791, 3633609792)"
3633609792,23.5520915,87.3097439,"(3633609792, 3633609793)"
3633609793,23.5520927,87.3121898,"(3633609793, 3633609794)"
3633609794,23.5520934,87.3119629,"(3633609794, 3633609795)"
3633609795,23.5520941,87.3121202,"(3633609795, 3633609796)"
3633609796,23.5520945,87.3172062,"(3633609796, 3633609797)"
3633609797,23.5520945,87.317337,"(3633609797, 3633609798)"
3633609798,23.5520945,87.3173608,"(3633609798, 3633609799)"
3633609799,23.5520945,87.3175069,"(3633609799, 3633609800)"
3633609800,23.5520946,87.3120903,"(3633609800, 3633609801)"
3633609801,23.5520948,87.3118932,"(3633609801, 3633609802)"
3633609802,23.5520953,87.3118633,"(3633609802, 3633609803)"
3633609803,23.552096,87.3120206,"(3633609803, 3633609804)"
3633609804,23.5520967,87.3117936,"(3633609804, 3633609805)"
3633609805,23.5520974,87.3096298,"(3633609805, 3633609806)"
3633609806,23.5521009,87.3096514,"(3633609806, 3633609807)"
3633609807,23.5521022,87.3125285,"(3633609807, 3633609808)"
3633609808,23.5521023,87.3124838,"(3633609808, 3633609809)"
3633609809,23.552103,87.3095506,"(3633609809, 3633609810)"
3633609810,23.5521041,87.3124682,"(3633609810, 3633609811)"
3633609811,23.5521042,87.3124208,"(3633609811, 3633609812)"
3633609812,23.5521072,87.3097194,"(3633609812, 3633609813)"
3633609813,23.5521104,87.3096367,"(3633609813, 3633609814)"
3633609814,23.5521146,87.3126506,"(3633609814, 3633609815)"
3633609815,23.5521148,87.3126952,"(3633609815, 3633609816)"
3633609816,23.552117,87.3117474,"(3633609816, 3633609817)"
3633609817,23.5521171,87.3127108,"(3633609817, 3633609818)"
3633609818,23.5521173,87.3127578,"(3633609818, 3633609819)"
3633609819,23.5521186,87.3124682,"(3633609819, 3633609820)"
3633609820,23.5521186,87.3124838,"(3633609820, 3633609821)"
3633609821,23.5521191,87.3115297,"(3633609821, 3633609822)"
3633609822,23.5521209,87.3116779,"(3633609822, 3633609823)"
3633609823,23.5521219,87.3114601,"(3633609823, 3633609824)"
3633609824,23.5521225,87.311648,"(3633609824, 3633609825)"
3633609825,23.552123,87.3114302,"(3633609825, 3633609826)"
3633609826,23.5521239,87.3095181,"(3633609826, 3633609827)"
3633609827,23.5521258,87.3113605,"(3633609827, 3633609828)"
3633609828,23.5521264,87.3115784,"(3633609828, 3633609829)"
3633609829,23.5521313,87.3126952,"(3633609829, 3633609830)"
3633609830,23.5521313,87.3127107,"(3633609830, 3633609831)"
3633609831,23.5521336,87.3121908,"(3633609831, 3633609832)"
3633609832,23.552134,87.3121729,"(3633609832, 3633609833)"
3633609833,23.5521343,87.3119638,"(3633609833, 3633609834)"
3633609834,23.5521347,87.3119459,"(3633609834, 3633609835)"
3633609835,23.5521348,87.3203974,"(3633609835, 3633609836)"
3633609836,23.5521348,87.320473,"(3633609836, 3633609837)"
3633609837,23.5521363,87.3194524,"(3633609837, 3633609838)"
3633609838,23.5521363,87.3195543,"(3633609838, 3633609839)"
3633609839,23.5521363,87.3208647,"(3633609839, 3633609840)"
3633609840,23.5521363,87.3209716,"(3633609840, 3633609841)"
3633609841,23.5521364,87.3121212,"(3633609841, 3633609842)"
3633609842,23.5521366,87.3120394,"(3633609842, 3633609843)"
3633609843,23.5521369,87.3120215,"(3633609843, 3633609844)"
3633609844,23.552137,87.3120913,"(3633609844, 3633609845)"
3633609845,23.5521371,87.3118942,"(3633609845, 3633609846)"
3633609846,23.5521373,87.3118124,"(3633609846, 3633609847)"
3633609847,23.5521376,87.3117946,"(3633609847, 3633609848)"
3633609848,23.5521377,87.3118643,"(3633609848, 3633609849)"
3633609849,23.5521386,87.3095779,"(3633609849, 3633609850)"
3633609850,23.5521386,87.3196961,"(3633609850, 3633609851)"
3633609851,23.5521386,87.3197856,"(3633609851, 3633609852)"
3633609852,23.552139,87.3095296,"(3633609852, 3633609853)"
3633609853,23.5521404,87.3094969,"(3633609853, 3633609854)"
3633609854,23.5521406,87.3124208,"(3633609854, 3633609855)"
3633609855,23.5521406,87.3124409,"(3633609855, 3633609856)"
3633609856,23.5521428,87.3202761,"(3633609856, 3633609857)"
3633609857,23.5521428,87.3203816,"(3633609857, 3633609858)"
3633609858,23.5521432,87.3195817,"(3633609858, 3633609859)"
3633609859,23.5521432,87.3196687,"(3633609859, 3633609860)"
3633609860,23.5521439,87.3096624,"(3633609860, 3633609861)"
3633609861,23.5521469,87.3095649,"(3633609861, 3633609862)"
3633609862,23.5521479,87.3121887,"(3633609862, 3633609863)"
3633609863,23.5521482,87.3121732,"(3633609863, 3633609864)"
3633609864,23.5521486,87.3119617,"(3633609864, 3633609865)"
3633609865,23.5521489,87.3119462,"(3633609865, 3633609866)"
3633609866,23.5521492,87.3095885,"(3633609866, 3633609867)"
3633609867,23.5521498,87.3113117,"(3633609867, 3633609868)"
3633609868,23.5521509,87.3120397,"(3633609868, 3633609869)"
3633609869,23.552151,87.3110881,"(3633609869, 3633609870)"
3633609870,23.5521512,87.3120239,"(3633609870, 3633609871)"
3633609871,23.5521515,87.3118128,"(3633609871, 3633609872)"
3633609872,23.5521519,87.3117969,"(3633609872, 3633609873)"
3633609873,23.5521525,87.3112421,"(3633609873, 3633609874)"
3633609874,23.5521535,87.309507,"(3633609874, 3633609875)"
3633609875,23.5521537,87.310297,"(3633609875, 3633609876)"
3633609876,23.5521537,87.3112122,"(3633609876, 3633609877)"
3633609877,23.5521538,87.3110185,"(3633609877, 3633609878)"
3633609878,23.5521539,87.3102343,"(3633609878, 3633609879)"
3633609879,23.5521549,87.3109886,"(3633609879, 3633609880)"
3633609880,23.552155,87.3127371,"(3633609880, 3633609881)"
3633609881,23.5521551,87.3127577,"(3633609881, 3633609882)"
3633609882,23.5521556,87.3101897,"(3633609882, 3633609883)"
3633609883,23.5521556,87.31025,"(3633609883, 3633609884)"
3633609884,23.5521558,87.309473,"(3633609884, 3633609885)"
3633609885,23.5521565,87.3111425,"(3633609885, 3633609886)"
3633609886,23.5521568,87.3185854,"(3633609886, 3633609887)"
3633609887,23.5521568,87.3186822,"(3633609887, 3633609888)"
3633609888,23.5521577,87.3109189,"(3633609888, 3633609889)"
3633609889,23.5521579,87.3117501,"(3633609889, 3633609890)"
3633609890,23.5521586,87.3095739,"(3633609890, 3633609891)"
3633609891,23.5521589,87.3117322,"(3633609891, 3633609892)"
3633609892,23.55216,87.3115316,"(3633609892, 3633609893)"
3633609893,23.5521608,87.3115137,"(3633609893, 3633609894)"
3633609894,23.5521615,87.3181183,"(3633609894, 3633609895)"
3633609895,23.5521615,87.3182134,"(3633609895, 3633609896)"
3633609896,23.552163,87.3176377,"(3633609896, 3633609897)"
3633609897,23.552163,87.3177447,"(3633609897, 3633609898)"
3633609898,23.552163,87.3178771,"(3633609898, 3633609899)"
3633609899,23.552163,87.3179756,"(3633609899, 3633609900)"
3633609900,23.5521631,87.3116807,"(3633609900, 3633609901)"
3633609901,23.5521642,87.3114621,"(3633609901, 3633609902)"
3633609902,23.5521646,87.3184665,"(3633609902, 3633609903)"
3633609903,23.5521646,87.3185616,"(3633609903, 3633609904)"
3633609904,23.5521648,87.3116508,"(3633609904, 3633609905)"
3633609905,23.5521654,87.3114322,"(3633609905, 3633609906)"
3633609906,23.5521659,87.3124234,"(3633609906, 3633609907)"
3633609907,23.5521659,87.3124409,"(3633609907, 3633609908)"
3633609908,23.552166,87.3113803,"(3633609908, 3633609909)"
3633609909,23.5521661,87.3125286,"(3633609909, 3633609910)"
3633609910,23.5521662,87.3124824,"(3633609910, 3633609911)"
3633609911,23.5521662,87.317765,"(3633609911, 3633609912)"
3633609912,23.5521662,87.3178551,"(3633609912, 3633609913)"
3633609913,23.5521662,87.3180011,"(3633609913, 3633609914)"
3633609914,23.5521662,87.3180945,"(3633609914, 3633609915)"
3633609915,23.5521662,87.3182389,"(3633609915, 3633609916)"
3633609916,23.5521662,87.318334,"(3633609916, 3633609917)"
3633609917,23.5521663,87.311599,"(3633609917, 3633609918)"
3633609918,23.5521667,87.3113625,"(3633609918, 3633609919)"
3633609919,23.5521673,87.3115811,"(3633609919, 3633609920)"
3633609920,23.5521677,87.3173608,"(3633609920, 3633609921)"
3633609921,23.5521677,87.3175069,"(3633609921, 3633609922)"
3633609922,23.5521684,87.3094496,"(3633609922, 3633609923)"
3633609923,23.5521696,87.3094835,"(3633609923, 3633609924)"
3633609924,23.5521697,87.3102506,"(3633609924, 3633609925)"
3633609925,23.5521703,87.3102351,"(3633609925, 3633609926)"
3633609926,23.5521723,87.3117486,"(3633609926, 3633609927)"
3633609927,23.5521724,87.3172062,"(3633609927, 3633609928)"
3633609928,23.5521724,87.317337,"(3633609928, 3633609929)"
3633609929,23.552173,87.312148,"(3633609929, 3633609930)"
3633609930,23.5521731,87.3117332,"(3633609930, 3633609931)"
3633609931,23.5521736,87.3121211,"(3633609931, 3633609932)"
3633609932,23.5521737,87.3119211,"(3633609932, 3633609933)"
3633609933,23.5521743,87.3118941,"(3633609933, 3633609934)"
3633609934,23.5521744,87.3115299,"(3633609934, 3633609935)"
3633609935,23.552175,87.3115144,"(3633609935, 3633609936)"
3633609936,23.552175,87.3120918,"(3633609936, 3633609937)"
3633609937,23.5521755,87.3108757,"(3633609937, 3633609938)"
3633609938,23.5521755,87.3120642,"(3633609938, 3633609939)"
3633609939,23.5521756,87.3118649,"(3633609939, 3633609940)"
3633609940,23.5521762,87.3118373,"(3633609940, 3633609941)"
3633609941,23.5521783,87.3108061,"(3633609941, 3633609942)"
3633609942,23.5521785,87.3126503,"(3633609942, 3633609943)"
3633609943,23.5521787,87.3126964,"(3633609943, 3633609944)"
3633609944,23.5521795,87.3107762,"(3633609944, 3633609945)"
3633609945,23.5521797,87.312737,"(3633609945, 3633609946)"
3633609946,23.5521798,87.3127554,"(3633609946, 3633609947)"
3633609947,23.5521803,87.311381,"(3633609947, 3633609948)"
3633609948,23.5521806,87.3115999,"(3633609948, 3633609949)"
3633609949,23.5521809,87.3113652,"(3633609949, 3633609950)"
3633609950,23.5521812,87.310648,"(3633609950, 3633609951)"
3633609951,23.5521815,87.3115841,"(3633609951, 3633609952)"
3633609952,23.5521822,87.3107065,"(3633609952, 3633609953)"
3633609953,23.5521827,87.3096141,"(3633609953, 3633609954)"
3633609954,23.5521838,87.3094615,"(3633609954, 3633609955)"
3633609955,23.552184,87.3105784,"(3633609955, 3633609956)"
3633609956,23.5521848,87.3095305,"(3633609956, 3633609957)"
3633609957,23.5521851,87.3105485,"(3633609957, 3633609958)"
3633609958,23.5521879,87.3104788,"(3633609958, 3633609959)"
3633609959,23.5521901,87.3094159,"(3633609959, 3633609960)"
3633609960,23.5521904,87.3121215,"(3633609960, 3633609961)"
3633609961,23.5521907,87.3113136,"(3633609961, 3633609962)"
3633609962,23.552191,87.3120922,"(3633609962, 3633609963)"
3633609963,23.5521911,87.3118945,"(3633609963, 3633609964)"
3633609964,23.5521911,87.3121897,"(3633609964, 3633609965)"
3633609965,23.5521914,87.3112957,"(3633609965, 3633609966)"
3633609966,23.5521915,87.3102987,"(3633609966, 3633609967)"
3633609967,23.5521917,87.3118652,"(3633609967, 3633609968)"
3633609968,23.5521918,87.3119627,"(3633609968, 3633609969)"
3633609969,23.5521919,87.31109,"(3633609969, 3633609970)"
3633609970,23.5521919,87.3121485,"(3633609970, 3633609971)"
3633609971,23.5521923,87.3102782,"(3633609971, 3633609972)"
3633609972,23.5521926,87.3110721,"(3633609972, 3633609973)"
3633609973,23.5521926,87.3119215,"(3633609973, 3633609974)"
3633609974,23.5521927,87.3124419,"(3633609974, 3633609975)"
3633609975,23.5521928,87.3124235,"(3633609975, 3633609976)"
3633609976,23.5521935,87.3125286,"(3633609976, 3633609977)"
3633609977,23.5521936,87.3124824,"(3633609977, 3633609978)"
3633609978,23.5521939,87.3120646,"(3633609978, 3633609979)"
3633609979,23.5521946,87.3118377,"(3633609979, 3633609980)"
3633609980,23.5521947,87.3120249,"(3633609980, 3633609981)"
3633609981,23.5521948,87.3112441,"(3633609981, 3633609982)"
3633609982,23.5521953,87.3117979,"(3633609982, 3633609983)"
3633609983,23.552196,87.3110205,"(3633609983, 3633609984)"
3633609984,23.552196,87.3112142,"(3633609984, 3633609985)"
3633609985,23.5521966,87.3111623,"(3633609985, 3633609986)"
3633609986,23.5521972,87.3109906,"(3633609986, 3633609987)"
3633609987,23.5521974,87.3111445,"(3633609987, 3633609988)"
3633609988,23.5521979,87.3109387,"(3633609988, 3633609989)"
3633609989,23.5521986,87.3109209,"(3633609989, 3633609990)"
3633609990,23.5521988,87.3117091,"(3633609990, 3633609991)"
3633609991,23.5522003,87.3114898,"(3633609991, 3633609992)"
3633609992,23.5522003,87.3116822,"(3633609992, 3633609993)"
3633609993,23.5522006,87.309506,"(3633609993, 3633609994)"
3633609994,23.5522014,87.3114629,"(3633609994, 3633609995)"
3633609995,23.5522028,87.311653,"(3633609995, 3633609996)"
3633609996,23.5522033,87.3114337,"(3633609996, 3633609997)"
3633609997,23.5522043,87.3116254,"(3633609997, 3633609998)"
3633609998,23.5522044,87.3114061,"(3633609998, 3633609999)"
3633609999,23.552205,87.3113119,"(3633609999, 3633610000)"
3633610000,23.5522056,87.3112964,"(3633610000, 3633610001)"
3633610001,23.5522059,87.3126501,"(3633610001, 3633610002)"
3633610002,23.5522061,87.3126963,"(3633610002, 3633610003)"
3633610003,23.5522062,87.3110883,"(3633610003, 3633610004)"
3633610004,23.5522066,87.3127377,"(3633610004, 3633610005)"
3633610005,23.5522067,87.3127552,"(3633610005, 3633610006)"
3633610006,23.5522068,87.3110728,"(3633610006, 3633610007)"
3633610007,23.5522109,87.3093645,"(3633610007, 3633610008)"
3633610008,23.5522109,87.311163,"(3633610008, 3633610009)"
3633610009,23.5522116,87.3111471,"(3633610009, 3633610010)"
3633610010,23.5522121,87.3109394,"(3633610010, 3633610011)"
3633610011,23.5522128,87.3109236,"(3633610011, 3633610012)"
3633610012,23.5522153,87.3117515,"(3633610012, 3633610013)"
3633610013,23.5522163,87.3102976,"(3633610013, 3633610014)"
3633610014,23.5522164,87.3108776,"(3633610014, 3633610015)"
3633610015,23.552217,87.3102793,"(3633610015, 3633610016)"
3633610016,23.5522171,87.3116833,"(3633610016, 3633610017)"
3633610017,23.5522172,87.3094556,"(3633610017, 3633610018)"
3633610018,23.5522172,87.3108597,"(3633610018, 3633610019)"
3633610019,23.5522175,87.3115319,"(3633610019, 3633610020)"
3633610020,23.5522175,87.3124213,"(3633610020, 3633610021)"
3633610021,23.5522175,87.3124419,"(3633610021, 3633610022)"
3633610022,23.5522176,87.3117104,"(3633610022, 3633610023)"
3633610023,23.5522177,87.3102387,"(3633610023, 3633610024)"
3633610024,23.5522182,87.3114637,"(3633610024, 3633610025)"
3633610025,23.5522188,87.3116541,"(3633610025, 3633610026)"
3633610026,23.5522191,87.3114907,"(3633610026, 3633610027)"
3633610027,23.5522194,87.3101926,"(3633610027, 3633610028)"
3633610028,23.5522194,87.3114344,"(3633610028, 3633610029)"
3633610029,23.5522195,87.3095571,"(3633610029, 3633610030)"
3633610030,23.5522206,87.3108081,"(3633610030, 3633610031)"
3633610031,23.5522218,87.3107782,"(3633610031, 3633610032)"
3633610032,23.5522221,87.3106499,"(3633610032, 3633610033)"
3633610033,23.5522224,87.3107263,"(3633610033, 3633610034)"
3633610034,23.5522226,87.3116267,"(3633610034, 3633610035)"
3633610035,23.5522228,87.310632,"(3633610035, 3633610036)"
3633610036,23.5522228,87.311407,"(3633610036, 3633610037)"
3633610037,23.5522231,87.3107085,"(3633610037, 3633610038)"
3633610038,23.5522244,87.3113672,"(3633610038, 3633610039)"
3633610039,23.5522249,87.311587,"(3633610039, 3633610040)"
3633610040,23.5522254,87.3094429,"(3633610040, 3633610041)"
3633610041,23.5522262,87.3105804,"(3633610041, 3633610042)"
3633610042,23.5522274,87.3105505,"(3633610042, 3633610043)"
3633610043,23.5522281,87.3104986,"(3633610043, 3633610044)"
3633610044,23.5522288,87.3104808,"(3633610044, 3633610045)"
3633610045,23.5522289,87.3094645,"(3633610045, 3633610046)"
3633610046,23.5522308,87.3108758,"(3633610046, 3633610047)"
3633610047,23.5522309,87.3112718,"(3633610047, 3633610048)"
3633610048,23.5522314,87.3108604,"(3633610048, 3633610049)"
3633610049,23.5522319,87.3093319,"(3633610049, 3633610050)"
3633610050,23.5522319,87.3127376,"(3633610050, 3633610051)"
3633610051,23.552232,87.3112449,"(3633610051, 3633610052)"
3633610052,23.552232,87.3127577,"(3633610052, 3633610053)"
3633610053,23.5522321,87.3110482,"(3633610053, 3633610054)"
3633610054,23.5522332,87.3110213,"(3633610054, 3633610055)"
3633610055,23.552234,87.3112156,"(3633610055, 3633610056)"
3633610056,23.5522351,87.3111881,"(3633610056, 3633610057)"
3633610057,23.5522352,87.3095325,"(3633610057, 3633610058)"
3633610058,23.5522352,87.3109921,"(3633610058, 3633610059)"
3633610059,23.5522363,87.3109645,"(3633610059, 3633610060)"
3633610060,23.5522364,87.3106482,"(3633610060, 3633610061)"
3633610061,23.5522367,87.310727,"(3633610061, 3633610062)"
3633610062,23.5522371,87.3106327,"(3633610062, 3633610063)"
3633610063,23.5522373,87.3107111,"(3633610063, 3633610064)"
3633610064,23.5522384,87.3094499,"(3633610064, 3633610065)"
3633610065,23.552241,87.3124684,"(3633610065, 3633610066)"
3633610066,23.552241,87.312484,"(3633610066, 3633610067)"
3633610067,23.5522424,87.3104993,"(3633610067, 3633610068)"
3633610068,23.552243,87.3104835,"(3633610068, 3633610069)"
3633610069,23.5522431,87.3102989,"(3633610069, 3633610070)"
3633610070,23.5522438,87.3102814,"(3633610070, 3633610071)"
3633610071,23.5522451,87.31024,"(3633610071, 3633610072)"
3633610072,23.5522465,87.3093918,"(3633610072, 3633610073)"
3633610073,23.5522468,87.3101938,"(3633610073, 3633610074)"
3633610074,23.5522469,87.3093435,"(3633610074, 3633610075)"
3633610075,23.5522481,87.3113139,"(3633610075, 3633610076)"
3633610076,23.5522483,87.3093108,"(3633610076, 3633610077)"
3633610077,23.5522488,87.3112457,"(3633610077, 3633610078)"
3633610078,23.5522493,87.3110903,"(3633610078, 3633610079)"
3633610079,23.5522498,87.3112727,"(3633610079, 3633610080)"
3633610080,23.55225,87.3110221,"(3633610080, 3633610081)"
3633610081,23.55225,87.3112164,"(3633610081, 3633610082)"
3633610082,23.552251,87.3110491,"(3633610082, 3633610083)"
3633610083,23.5522512,87.3109928,"(3633610083, 3633610084)"
3633610084,23.5522534,87.311189,"(3633610084, 3633610085)"
3633610085,23.5522536,87.3126945,"(3633610085, 3633610086)"
3633610086,23.5522537,87.3127101,"(3633610086, 3633610087)"
3633610087,23.5522546,87.3109654,"(3633610087, 3633610088)"
3633610088,23.5522549,87.3093788,"(3633610088, 3633610089)"
3633610089,23.552255,87.3111492,"(3633610089, 3633610090)"
3633610090,23.5522552,87.3124685,"(3633610090, 3633610091)"
3633610091,23.5522553,87.3124214,"(3633610091, 3633610092)"
3633610092,23.5522562,87.3109256,"(3633610092, 3633610093)"
3633610093,23.5522567,87.3108358,"(3633610093, 3633610094)"
3633610094,23.5522572,87.3094023,"(3633610094, 3633610095)"
3633610095,23.5522574,87.3125287,"(3633610095, 3633610096)"
3633610096,23.5522575,87.312484,"(3633610096, 3633610097)"
3633610097,23.5522578,87.3108088,"(3633610097, 3633610098)"
3633610098,23.5522597,87.3107796,"(3633610098, 3633610099)"
3633610099,23.5522609,87.3107521,"(3633610099, 3633610100)"
3633610100,23.5522614,87.3093209,"(3633610100, 3633610101)"
3633610101,23.5522623,87.3106081,"(3633610101, 3633610102)"
3633610102,23.5522634,87.3105812,"(3633610102, 3633610103)"
3633610103,23.5522637,87.3092869,"(3633610103, 3633610104)"
3633610104,23.5522653,87.3203851,"(3633610104, 3633610105)"
3633610105,23.5522653,87.3204906,"(3633610105, 3633610106)"
3633610106,23.5522654,87.310552,"(3633610106, 3633610107)"
3633610107,23.5522665,87.3105244,"(3633610107, 3633610108)"
3633610108,23.5522666,87.3093877,"(3633610108, 3633610109)"
3633610109,23.5522682,87.3127101,"(3633610109, 3633610110)"
3633610110,23.5522683,87.3103026,"(3633610110, 3633610111)"
3633610111,23.5522684,87.3127575,"(3633610111, 3633610112)"
3633610112,23.5522691,87.3102826,"(3633610112, 3633610113)"
3633610113,23.5522698,87.3126498,"(3633610113, 3633610114)"
3633610114,23.55227,87.3126945,"(3633610114, 3633610115)"
3633610115,23.5522719,87.3094755,"(3633610115, 3633610116)"
3633610116,23.5522731,87.3208597,"(3633610116, 3633610117)"
3633610117,23.5522731,87.3209716,"(3633610117, 3633610118)"
3633610118,23.5522734,87.3206347,"(3633610118, 3633610119)"
3633610119,23.5522734,87.3207086,"(3633610119, 3633610120)"
3633610120,23.5522734,87.3207437,"(3633610120, 3633610121)"
