Node ID,Latitude,Longitude,Edge
9497133355,23.6711316,86.9695694,"(9497133355, 9497133356)"
9497133356,23.6711405,86.9695632,"(9497133356, 9497133357)"
9497133357,23.6711445,86.9695552,"(9497133357, 9497133358)"
9497133358,23.6711991,86.9690536,"(9497133358, 9497133359)"
9497133359,23.6708292,86.9700489,"(9497133359, 9497133360)"
9497133360,23.6709875,86.9704466,"(9497133360, 9497133361)"
9497133361,23.6710245,86.9701841,"(9497133361, 9497133362)"
9497133362,23.6710412,86.9700804,"(9497133362, 9497133363)"
9497133363,23.6710468,86.9700672,"(9497133363, 9497133364)"
9497133364,23.6710608,86.9700611,"(9497133364, 9497133365)"
9497133365,23.6710785,86.9700652,"(9497133365, 9497133366)"
9497133366,23.6713642,86.9701404,"(9497133366, 9497133367)"
9497133367,23.6713819,86.9701414,"(9497133367, 9497133368)"
9497133368,23.6713959,86.9701353,"(9497133368, 9497133369)"
9497133369,23.671407,86.9701201,"(9497133369, 9497133370)"
9497133370,23.6714931,86.9698427,"(9497133370, 9497133371)"
9497133371,23.6713213,86.9701291,"(9497133371, 9497133372)"
9497133372,23.6712082,86.9704649,"(9497133372, 9497133373)"
9497133373,23.6711873,86.9705414,"(9497133373, 9497133374)"
9497133374,23.671175,86.9706151,"(9497133374, 9497133375)"
9497133375,23.6711725,86.9706809,"(9497133375, 9497133376)"
9497133376,23.6711789,86.9707433,"(9497133376, 9497133377)"
9497133377,23.6711153,86.9700749,"(9497133377, 9497133378)"
9497133378,23.6712235,86.9697402,"(9497133378, 9497133379)"
9497133379,23.6712478,86.9696447,"(9497133379, 9497133380)"
9497133380,23.6712656,86.9695362,"(9497133380, 9497133381)"
9497133381,23.6712959,86.9692591,"(9497133381, 9497133382)"
9497133382,23.6712948,86.9692428,"(9497133382, 9497133383)"
9497133383,23.6712884,86.9692311,"(9497133383, 9497133384)"
9497133384,23.6712756,86.9692253,"(9497133384, 9497133385)"
9497133385,23.6711811,86.969219,"(9497133385, 9497133386)"
9497133386,23.6727424,86.9682309,"(9497133386, 9497133387)"
9497133387,23.6728922,86.9682894,"(9497133387, 9497133388)"
9497133388,23.6730374,86.968326,"(9497133388, 9497133389)"
9497133389,23.6731789,86.9683504,"(9497133389, 9497133390)"
9497133390,23.6734433,86.9683768,"(9497133390, 9497133391)"
9497133391,23.6735531,86.9683931,"(9497133391, 9497133392)"
9497133392,23.6736462,86.9684174,"(9497133392, 9497133393)"
9497133393,23.6737709,86.9684764,"(9497133393, 9497133394)"
9497133394,23.6743651,86.9687468,"(9497133394, 9497133395)"
9497133395,23.6743156,86.9689525,"(9497133395, 9497133396)"
9497133396,23.6743907,86.9686556,"(9497133396, 9497133397)"
9497133397,23.6728108,86.9697566,"(9497133397, 9497133398)"
9497133398,23.6735051,86.968386,"(9497133398, 9497133399)"
9497133399,23.673214,86.9689607,"(9497133399, 9497133400)"
9497133400,23.6736235,86.9691815,"(9497133400, 9497133401)"
9497133401,23.6736419,86.9691877,"(9497133401, 9497133402)"
9497133402,23.6736588,86.9691831,"(9497133402, 9497133403)"
9497133403,23.6736659,86.9691708,"(9497133403, 9497133404)"
9497133404,23.6736969,86.9690937,"(9497133404, 9497133405)"
9497133405,23.6737058,86.9690775,"(9497133405, 9497133406)"
9497133406,23.6737213,86.9690683,"(9497133406, 9497133407)"
9497133407,23.6737425,86.9690729,"(9497133407, 9497133408)"
9497133408,23.6741778,86.9692614,"(9497133408, 9497133409)"
9497133409,23.6735774,86.9700126,"(9497133409, 9497133410)"
9497133410,23.6739278,86.9691457,"(9497133410, 9497133411)"
9497133411,23.6730883,86.9692089,"(9497133411, 9497133412)"
9497133412,23.6733362,86.9693317,"(9497133412, 9497140517)"
9497140517,23.7025813,86.924209,"(9497140517, 9497140518)"
9497140518,23.7026166,86.9242092,"(9497140518, 9497140519)"
9497140519,23.7026507,86.9242154,"(9497140519, 9497140520)"
9497140520,23.702806,86.9242704,"(9497140520, 9497140521)"
9497140521,23.7030112,86.924364,"(9497140521, 9497140522)"
9497140522,23.7029244,86.9238218,"(9497140522, 9497140523)"
9497140523,23.7029807,86.923867,"(9497140523, 9497140524)"
9497140524,23.7028696,86.9237705,"(9497140524, 9497140525)"
9497140525,23.702651,86.9235344,"(9497140525, 9497140526)"
9497140526,23.7019302,86.9225427,"(9497140526, 9497140527)"
9497140527,23.7019081,86.9225018,"(9497140527, 9497140528)"
9497140528,23.7018983,86.9224689,"(9497140528, 9497140529)"
9497140529,23.7018989,86.9224381,"(9497140529, 9497140530)"
9497140530,23.7019062,86.9224139,"(9497140530, 9497140531)"
9497140531,23.7020456,86.9221437,"(9497140531, 9497140532)"
9497140532,23.7025497,86.923395,"(9497140532, 9497140533)"
9497140533,23.7030948,86.9222374,"(9497140533, 9497140534)"
9497140534,23.7026473,86.9221464,"(9497140534, 9497140535)"
9497140535,23.7031483,86.9222483,"(9497140535, 9497140536)"
9497140536,23.7032208,86.9222698,"(9497140536, 9497140537)"
9497140537,23.7036544,86.9224405,"(9497140537, 9497140538)"
9497140538,23.7070557,86.9270253,"(9497140538, 9497140539)"
9497140539,23.7061298,86.9270857,"(9497140539, 9497140540)"
9497140540,23.7061881,86.9269764,"(9497140540, 9497140541)"
9497140541,23.7063838,86.9265389,"(9497140541, 9497140542)"
9497140542,23.7066368,86.9267276,"(9497140542, 9497140543)"
9497140543,23.7061676,86.9263776,"(9497140543, 9497140544)"
9497140544,23.7061614,86.9263628,"(9497140544, 9497140545)"
9497140545,23.7061608,86.9263434,"(9497140545, 9497140546)"
9497140546,23.7061636,86.9263293,"(9497140546, 9497140547)"
9497140547,23.706271,86.9259276,"(9497140547, 9497140548)"
9497140548,23.7063306,86.9257828,"(9497140548, 9497140549)"
9497140549,23.7063668,86.9257325,"(9497140549, 9497140550)"
9497140550,23.7064049,86.9256902,"(9497140550, 9497140551)"
9497140551,23.7065782,86.9255771,"(9497140551, 9497140552)"
9497140552,23.7051972,86.9270072,"(9497140552, 9497140553)"
9497140553,23.7054535,86.9277086,"(9497140553, 9497140554)"
9497140554,23.705269,86.927438,"(9497140554, 9497140555)"
9497140555,23.7052687,86.9274223,"(9497140555, 9497140556)"
9497140556,23.7052727,86.9274065,"(9497140556, 9497140557)"
9497140557,23.7052789,86.9273968,"(9497140557, 9497140558)"
9497140558,23.7055845,86.9270894,"(9497140558, 9497140559)"
9497140559,23.7061007,86.9270438,"(9497140559, 9497140560)"
9497140560,23.7061255,86.927077,"(9497140560, 9497140561)"
9497140561,23.7060703,86.9270112,"(9497140561, 9497141468)"
9497141468,23.7050185,86.9153872,"(9497141468, 9497141469)"
9497141469,23.70573,86.9162334,"(9497141469, 9497141470)"
9497141470,23.7032932,86.9212304,"(9497141470, 9497141471)"
9497141471,23.7032767,86.921044,"(9497141471, 9497141472)"
9497141472,23.7032429,86.9205934,"(9497141472, 9497141473)"
9497141473,23.7032411,86.9205277,"(9497141473, 9497141474)"
9497141474,23.703246,86.9204559,"(9497141474, 9497141475)"
9497141475,23.7052076,86.9199993,"(9497141475, 9497141476)"
9497141476,23.7045973,86.9196102,"(9497141476, 9497141477)"
9497141477,23.7022581,86.9192322,"(9497141477, 9497141478)"
9497141478,23.7027744,86.9193835,"(9497141478, 9497141479)"
9497141479,23.7028131,86.919399,"(9497141479, 9497141480)"
9497141480,23.7028297,86.9194151,"(9497141480, 9497141481)"
9497141481,23.7028341,86.9194358,"(9497141481, 9497141482)"
9497141482,23.7028334,86.9194461,"(9497141482, 9497141483)"
9497141483,23.7038357,86.9185765,"(9497141483, 9497141484)"
9497141484,23.7038664,86.9185948,"(9497141484, 9497141485)"
9497141485,23.702877,86.9182585,"(9497141485, 9497141486)"
9497141486,23.7037992,86.9185609,"(9497141486, 9497141487)"
9497141487,23.7048285,86.9189294,"(9497141487, 9497141488)"
9497141488,23.7039623,86.9186635,"(9497141488, 9497141489)"
9497141489,23.7039562,86.918665,"(9497141489, 9497141490)"
9497141490,23.7039488,86.9186719,"(9497141490, 9497141491)"
9497141491,23.7039256,86.9187339,"(9497141491, 9497141492)"
9497141492,23.7039152,86.918744,"(9497141492, 9497141493)"
9497141493,23.7039051,86.9187484,"(9497141493, 9497141494)"
9497141494,23.7037764,86.9187447,"(9497141494, 9497141495)"
9497141495,23.7037608,86.9187487,"(9497141495, 9497141496)"
9497141496,23.7037479,86.9187621,"(9497141496, 9497141497)"
9497141497,23.7036672,86.9190176,"(9497141497, 9497141498)"
9497141498,23.7035032,86.9194575,"(9497141498, 9497141499)"
9497141499,23.6968352,86.911498,"(9497141499, 9497141500)"
9497141500,23.6978885,86.9122247,"(9497141500, 9497141501)"
9497141501,23.6968948,86.9115382,"(9497141501, 9497141502)"
9497141502,23.6967818,86.9114517,"(9497141502, 9497141503)"
9497141503,23.6966744,86.91133,"(9497141503, 9497141504)"
9497141504,23.6977934,86.9108453,"(9497141504, 9497141505)"
9497141505,23.6966277,86.9113666,"(9497141505, 9497141506)"
9497141506,23.696371,86.911612,"(9497141506, 9497141507)"
9497141507,23.6960922,86.9118078,"(9497141507, 9497141508)"
9497141508,23.6958393,86.9120304,"(9497141508, 9497141509)"
9497141509,23.6956194,86.912249,"(9497141509, 9497141510)"
9497141510,23.6952104,86.9127526,"(9497141510, 9497141511)"
9497141511,23.6965617,86.9126084,"(9497141511, 9497141512)"
9497141512,23.6957294,86.9121397,"(9497141512, 9497141513)"
9497141513,23.6959615,86.9122618,"(9497141513, 9497141514)"
9497141514,23.696029,86.9123007,"(9497141514, 9497141515)"
9497141515,23.6965494,86.9125974,"(9497141515, 9497141516)"
9497141516,23.6965718,86.91262,"(9497141516, 9497146317)"
9497146317,23.6966227,86.912699,"(9497146317, 9497146318)"
9497146318,23.6967308,86.9128123,"(9497146318, 9497146319)"
9497146319,23.6968266,86.9128914,"(9497146319, 9497146320)"
9497146320,23.6969764,86.9129866,"(9497146320, 9497146321)"
9497146321,23.696676,86.9127548,"(9497146321, 9497146322)"
9497146322,23.6964146,86.9129256,"(9497146322, 9497146323)"
9497146323,23.6963728,86.9129591,"(9497146323, 9497146324)"
9497146324,23.6962396,86.9130991,"(9497146324, 9497146325)"
9497146325,23.6967013,86.9139026,"(9497146325, 9497146326)"
9497146326,23.6961868,86.9135271,"(9497146326, 9497146327)"
9497146327,23.6961549,86.9134668,"(9497146327, 9497146328)"
9497146328,23.696145,86.9133447,"(9497146328, 9497146329)"
9497146329,23.6976331,86.9134054,"(9497146329, 9497146878)"
9497146878,23.7084899,86.9129705,"(9497146878, 9497146879)"
9497146879,23.7068987,86.9127497,"(9497146879, 9497146880)"
9497146880,23.7041921,86.9288157,"(9497146880, 9497146881)"
9497146881,23.7045918,86.929678,"(9497146881, 9497146882)"
9497146882,23.7047045,86.9298732,"(9497146882, 9497146883)"
9497146883,23.7047226,86.9298876,"(9497146883, 9497146884)"
9497146884,23.7047444,86.9299,"(9497146884, 9497146885)"
9497146885,23.7048798,86.9299342,"(9497146885, 9497146886)"
9497146886,23.7049547,86.9299623,"(9497146886, 9497146887)"
9497146887,23.7050983,86.9300763,"(9497146887, 9497146888)"
9497146888,23.7051671,86.9301595,"(9497146888, 9497146889)"
9497146889,23.706066,86.92928,"(9497146889, 9497146890)"
9497146890,23.7055333,86.930032,"(9497146890, 9497146891)"
9497146891,23.705522,86.9301394,"(9497146891, 9497146892)"
9497146892,23.7055272,86.9300515,"(9497146892, 9497146893)"
9497146893,23.7055413,86.930014,"(9497146893, 9497146894)"
9497146894,23.7056043,86.9299315,"(9497146894, 9497146895)"
9497146895,23.7060236,86.9293756,"(9497146895, 9497146896)"
9497146896,23.7060543,86.9293132,"(9497146896, 9497146897)"
9497146897,23.706069,86.9292455,"(9497146897, 9497146898)"
9497146898,23.7060629,86.9291966,"(9497146898, 9497146899)"
9497146899,23.7057505,86.9281921,"(9497146899, 9497146900)"
9497146900,23.7039956,86.9193515,"(9497146900, 9497147161)"
9497147161,23.6650366,86.871418,"(9497147161, 9497151263)"
9497151263,23.7081769,86.9129271,"(9497151263, 9497151264)"
9497151264,23.7081053,86.9129171,"(9497151264, 9497151265)"
9497151265,23.7081675,86.9119692,"(9497151265, 9497151266)"
9497151266,23.7058743,86.9132343,"(9497151266, 9497151267)"
9497151267,23.6973975,86.913411,"(9497151267, 9497151268)"
9497151268,23.6978702,86.9122055,"(9497151268, 9497151269)"
9497151269,23.6978933,86.9122751,"(9497151269, 9497151270)"
9497151270,23.6978967,86.9122463,"(9497151270, 9497151271)"
9497151271,23.6978943,86.9122331,"(9497151271, 9497151272)"
9497151272,23.6960666,86.9256468,"(9497151272, 9497151273)"
9497151273,23.6975997,86.9255905,"(9497151273, 9497151274)"
9497151274,23.6978478,86.925301,"(9497151274, 9497151275)"
9497151275,23.7090341,86.9307132,"(9497151275, 9497151276)"
9497151276,23.7086114,86.9304793,"(9497151276, 9497151277)"
9497151277,23.6992128,86.9314142,"(9497151277, 9497151278)"
9497151278,23.6994168,86.9308551,"(9497151278, 9497151279)"
9497151279,23.7040091,86.9315936,"(9497151279, 9497151280)"
9497151280,23.7044996,86.9315351,"(9497151280, 9497152408)"
9497152408,23.7081884,86.929969,"(9497152408, 9497152409)"
9497152409,23.7078779,86.9296183,"(9497152409, 9497152410)"
9497152410,23.7109362,86.9285488,"(9497152410, 9497152411)"
9497152411,23.7107588,86.928036,"(9497152411, 9497152412)"
9497152412,23.7106252,86.9279393,"(9497152412, 9497152413)"
9497152413,23.7107456,86.9280224,"(9497152413, 9497152414)"
9497152414,23.7107695,86.9280513,"(9497152414, 9497152415)"
9497152415,23.7109328,86.9284382,"(9497152415, 9497152416)"
9497152416,23.710939,86.9284838,"(9497152416, 9497153886)"
9497153886,23.651916,87.0196062,"(9497153886, 9497153887)"
9497153887,23.6519213,87.0195478,"(9497153887, 9497153888)"
9497153888,23.6519224,87.0194941,"(9497153888, 9497153889)"
9497153889,23.6519149,87.0194707,"(9497153889, 9497153890)"
9497153890,23.6518871,87.0194357,"(9497153890, 9497153891)"
9497153891,23.6518411,87.0194077,"(9497153891, 9497153892)"
9497153892,23.651566,87.019354,"(9497153892, 9497153893)"
9497153893,23.6511977,87.0192779,"(9497153893, 9497153894)"
9497153894,23.6519517,87.0213759,"(9497153894, 9497153895)"
9497153895,23.6522289,87.0209108,"(9497153895, 9497153896)"
9497153896,23.6506969,87.0206487,"(9497153896, 9497153897)"
9497153897,23.6506391,87.020644,"(9497153897, 9497153898)"
9497153898,23.6505985,87.0206557,"(9497153898, 9497153899)"
9497153899,23.6505536,87.020679,"(9497153899, 9497153900)"
9497153900,23.650391,87.0208822,"(9497153900, 9497153901)"
9497153901,23.6510513,87.0208165,"(9497153901, 9497153902)"
9497153902,23.650993,87.0213402,"(9497153902, 9497153903)"
9497153903,23.6505391,87.0206971,"(9497153903, 9497153904)"
9497153904,23.6497992,87.0201808,"(9497153904, 9497153905)"
9497153905,23.649723,87.0201218,"(9497153905, 9497153906)"
9497153906,23.6497034,87.0200762,"(9497153906, 9497153907)"
9497153907,23.6497157,87.019993,"(9497153907, 9497153908)"
9497153908,23.6498532,87.0197945,"(9497153908, 9497153909)"
9497153909,23.6499098,87.0197114,"(9497153909, 9497153910)"
9497153910,23.6499687,87.019596,"(9497153910, 9497153911)"
9497153911,23.65018,87.0190274,"(9497153911, 9497153912)"
9497153912,23.6504079,87.0184585,"(9497153912, 9497153913)"
9497153913,23.6504273,87.0183913,"(9497153913, 9497153914)"
9497153914,23.6504241,87.0183347,"(9497153914, 9497153915)"
9497153915,23.6503998,87.0182621,"(9497153915, 9497153916)"
9497153916,23.6503884,87.0181825,"(9497153916, 9497154090)"
9497154090,23.6597766,86.9262797,"(9497154090, 9497154091)"
9497154091,23.6588011,86.9259989,"(9497154091, 9497154092)"
9497154092,23.6587867,86.9253718,"(9497154092, 9497154093)"
9497154093,23.6587304,86.926828,"(9497154093, 9497154094)"
9497154094,23.6587374,86.9260005,"(9497154094, 9497154095)"
9497154095,23.6592607,86.9263467,"(9497154095, 9497154096)"
9497154096,23.6592288,86.9261751,"(9497154096, 9497154097)"
9497154097,23.6591993,86.9261348,"(9497154097, 9497154098)"
9497154098,23.6591059,86.926057,"(9497154098, 9497154099)"
9497154099,23.6590126,86.9260034,"(9497154099, 9497154100)"
9497154100,23.6589438,86.9259953,"(9497154100, 9497154101)"
9497154101,23.6582952,86.9260114,"(9497154101, 9497154102)"
9497154102,23.6582633,86.9260168,"(9497154102, 9497154103)"
9497154103,23.6582387,86.9260409,"(9497154103, 9497154104)"
9497154104,23.6582264,86.9260812,"(9497154104, 9497154105)"
9497154105,23.6582349,86.9267447,"(9497154105, 9497154106)"
9497154106,23.659246,86.9262367,"(9497154106, 9497154107)"
9497154107,23.6593283,86.9261979,"(9497154107, 9497154108)"
9497154108,23.6593688,86.9261643,"(9497154108, 9497154109)"
9497154109,23.6593774,86.9261442,"(9497154109, 9497154110)"
9497154110,23.6593762,86.9261214,"(9497154110, 9497154111)"
9497154111,23.6587743,86.9250727,"(9497154111, 9497154112)"
9497154112,23.6587939,86.9249895,"(9497154112, 9497154113)"
9497154113,23.6588381,86.924901,"(9497154113, 9497154114)"
9497154114,23.659015,86.9246381,"(9497154114, 9497154115)"
9497154115,23.6592828,86.924327,"(9497154115, 9497154116)"
9497154116,23.6596418,86.9238773,"(9497154116, 9497157917)"
9497157917,23.7109383,86.9285315,"(9497157917, 9497157918)"
9497157918,23.7109322,86.9285649,"(9497157918, 9497157919)"
9497157919,23.7108763,86.9286782,"(9497157919, 9497157920)"
9497157920,23.7108645,86.9287183,"(9497157920, 9497157921)"
9497157921,23.7108499,86.9289639,"(9497157921, 9497157922)"
9497157922,23.7108524,86.9289806,"(9497157922, 9497157923)"
9497157923,23.7108604,86.9290014,"(9497157923, 9497157924)"
9497157924,23.7110108,86.9292133,"(9497157924, 9497157925)"
9497157925,23.7110255,86.9292288,"(9497157925, 9497157926)"
9497157926,23.7110433,86.9292388,"(9497157926, 9497157927)"
9497157927,23.7112177,86.9292576,"(9497157927, 9497157928)"
9497157928,23.7112324,86.929277,"(9497157928, 9497157929)"
9497157929,23.7112435,86.9293106,"(9497157929, 9497157930)"
9497157930,23.7112478,86.9293575,"(9497157930, 9497157931)"
9497157931,23.7112419,86.9295255,"(9497157931, 9497157932)"
9497157932,23.7112459,86.929552,"(9497157932, 9497157933)"
9497157933,23.7112545,86.9295647,"(9497157933, 9497157934)"
9497157934,23.7113307,86.9295979,"(9497157934, 9497157935)"
9497157935,23.7113417,86.929611,"(9497157935, 9497157936)"
9497157936,23.7113436,86.9296297,"(9497157936, 9497157937)"
9497157937,23.7113426,86.9296418,"(9497157937, 9497157938)"
9497157938,23.7113368,86.9296633,"(9497157938, 9497157939)"
9497157939,23.7112318,86.9298671,"(9497157939, 9497157940)"
9497157940,23.7109341,86.9303318,"(9497157940, 9497157941)"
9497157941,23.7109144,86.9303754,"(9497157941, 9497157942)"
9497157942,23.7126807,86.930594,"(9497157942, 9497157943)"
9497157943,23.7124904,86.9305316,"(9497157943, 9497157944)"
9497157944,23.7124612,86.9305155,"(9497157944, 9497157945)"
9497157945,23.7124229,86.9304907,"(9497157945, 9497157946)"
9497157946,23.7122233,86.9303516,"(9497157946, 9497157947)"
9497157947,23.7122055,86.9303291,"(9497157947, 9497157948)"
9497157948,23.7122,86.9303107,"(9497157948, 9497157949)"
9497157949,23.7122006,86.9302922,"(9497157949, 9497157950)"
9497157950,23.7122049,86.9302715,"(9497157950, 9497157951)"
9497157951,23.7122989,86.9300368,"(9497157951, 9497157952)"
9497157952,23.7123332,86.9299301,"(9497157952, 9497157953)"
9497157953,23.7123498,86.9298235,"(9497157953, 9497157954)"
9497157954,23.7123643,86.9295685,"(9497157954, 9497157955)"
9497157955,23.7124339,86.9265452,"(9497157955, 9497157956)"
9497157956,23.7119739,86.9260794,"(9497157956, 9497157957)"
9497157957,23.7122755,86.925589,"(9497157957, 9497157958)"
9497157958,23.7120017,86.9260289,"(9497157958, 9497157959)"
9497157959,23.7118329,86.9263353,"(9497157959, 9497157960)"
9497157960,23.711828,86.9263652,"(9497157960, 9497157961)"
9497157961,23.7118323,86.9263937,"(9497157961, 9497157962)"
9497157962,23.7118654,86.9265023,"(9497157962, 9497157963)"
9497157963,23.7119035,86.9265968,"(9497157963, 9497157964)"
9497157964,23.7119311,86.9266337,"(9497157964, 9497157965)"
9497157965,23.7120705,86.926741,"(9497157965, 9497157966)"
9497157966,23.7121165,86.9267846,"(9497157966, 9497157967)"
9497157967,23.7121411,86.9268181,"(9497157967, 9497157968)"
9497157968,23.7121552,86.9268617,"(9497157968, 9497157969)"
9497157969,23.712216,86.9271225,"(9497157969, 9497157970)"
9497157970,23.7123596,86.9276174,"(9497157970, 9497157971)"
9497157971,23.7123707,86.9276499,"(9497157971, 9497157972)"
9497157972,23.7123765,86.9276962,"(9497157972, 9497157973)"
9497157973,23.7123744,86.9277381,"(9497157973, 9497157974)"
9497157974,23.7123222,86.928239,"(9497157974, 9497157975)"
9497157975,23.7123271,86.9283463,"(9497157975, 9497157976)"
9497157976,23.7124732,86.9293816,"(9497157976, 9497157977)"
9497157977,23.7124634,86.9294286,"(9497157977, 9497157978)"
9497157978,23.7124437,86.9294836,"(9497157978, 9497157979)"
9497157979,23.7122055,86.9297384,"(9497157979, 9497157980)"
9497157980,23.7121245,86.9297893,"(9497157980, 9497157981)"
9497157981,23.7117966,86.9299047,"(9497157981, 9497157982)"
9497157982,23.7117598,86.9299188,"(9497157982, 9497157983)"
9497157983,23.7117316,86.9299382,"(9497157983, 9497157984)"
9497157984,23.7114823,86.9303318,"(9497157984, 9497157985)"
9497157985,23.7113196,86.9305705,"(9497157985, 9497157986)"
9497157986,23.7112766,86.9306094,"(9497157986, 9497157987)"
9497157987,23.7112472,86.9306215,"(9497157987, 9497157988)"
9497157988,23.7112146,86.9306208,"(9497157988, 9497157989)"
9497157989,23.7108745,86.9304988,"(9497157989, 9497157990)"
9497157990,23.7102974,86.9302963,"(9497157990, 9497157991)"
9497157991,23.7101537,86.9302601,"(9497157991, 9497157992)"
9497157992,23.7100309,86.9302386,"(9497157992, 9497158417)"
9497158417,23.6503771,87.0180728,"(9497158417, 9497158418)"
9497158418,23.6503755,87.0179896,"(9497158418, 9497158419)"
9497158419,23.650382,87.0179206,"(9497158419, 9497158420)"
9497158420,23.6504371,87.0177808,"(9497158420, 9497158421)"
9497158421,23.6505343,87.0175985,"(9497158421, 9497158422)"
9497158422,23.6505797,87.017556,"(9497158422, 9497158423)"
9497158423,23.6506202,87.0175401,"(9497158423, 9497158424)"
9497158424,23.6506624,87.0175313,"(9497158424, 9497158425)"
9497158425,23.650711,87.0175171,"(9497158425, 9497158426)"
9497158426,23.6507661,87.0174959,"(9497158426, 9497158427)"
9497158427,23.6508078,87.0174614,"(9497158427, 9497158428)"
9497158428,23.6509121,87.0173008,"(9497158428, 9497158429)"
9497158429,23.6509772,87.0171931,"(9497158429, 9497158430)"
9497158430,23.6510108,87.0171626,"(9497158430, 9497158431)"
9497158431,23.6511029,87.0171392,"(9497158431, 9497158432)"
9497158432,23.6513542,87.0170915,"(9497158432, 9497158433)"
9497158433,23.6510536,87.0171494,"(9497158433, 9497158434)"
9497158434,23.6522989,87.0173417,"(9497158434, 9497158435)"
9497158435,23.6523653,87.0173081,"(9497158435, 9497158436)"
9497158436,23.6524415,87.0172886,"(9497158436, 9497158437)"
9497158437,23.6525177,87.017278,"(9497158437, 9497158438)"
9497158438,23.6527025,87.0172709,"(9497158438, 9497158439)"
9497158439,23.6527754,87.0172497,"(9497158439, 9497158440)"
9497158440,23.6529116,87.017193,"(9497158440, 9497158441)"
9497158441,23.6508067,87.0160511,"(9497158441, 9497158442)"
9497158442,23.6506893,87.0161112,"(9497158442, 9497158443)"
9497158443,23.6505417,87.0162302,"(9497158443, 9497158444)"
9497158444,23.6501952,87.0164357,"(9497158444, 9497158445)"
9497158445,23.6499771,87.0165431,"(9497158445, 9497158446)"
9497158446,23.6498102,87.0166108,"(9497158446, 9497158447)"
9497158447,23.6495215,87.0166996,"(9497158447, 9497158448)"
9497158448,23.6493397,87.0167439,"(9497158448, 9497158449)"
9497158449,23.6491515,87.016772,"(9497158449, 9497158450)"
9497158450,23.6490295,87.016765,"(9497158450, 9497158451)"
9497158451,23.6488349,87.0167439,"(9497158451, 9497158452)"
9497158452,23.6481248,87.0165805,"(9497158452, 9497158453)"
9497158453,23.6476221,87.0164497,"(9497158453, 9497158454)"
9497158454,23.6472885,87.0163937,"(9497158454, 9497158455)"
9497158455,23.6470446,87.0163703,"(9497158455, 9497158456)"
9497158456,23.64685,87.016375,"(9497158456, 9497158457)"
9497158457,23.6465569,87.0164007,"(9497158457, 9497158458)"
9497158458,23.6462618,87.0164754,"(9497158458, 9497158459)"
9497158459,23.6457463,87.0166062,"(9497158459, 9497158460)"
9497158460,23.6450591,87.0168037,"(9497158460, 9497158461)"
9497158461,23.6509827,87.01599,"(9497158461, 9497158462)"
9497158462,23.6509657,87.0159486,"(9497158462, 9497158463)"
9497158463,23.6508983,87.0160265,"(9497158463, 9497158464)"
9497158464,23.6509589,87.016025,"(9497158464, 9497158465)"
9497158465,23.6508525,87.0160311,"(9497158465, 9497158466)"
9497158466,23.6511281,87.0160402,"(9497158466, 9497158467)"
9497158467,23.6511859,87.0160274,"(9497158467, 9497158468)"
9497158468,23.6512575,87.0159982,"(9497158468, 9497158469)"
9497158469,23.6514244,87.0159153,"(9497158469, 9497158470)"
9497158470,23.6515109,87.0158809,"(9497158470, 9497158471)"
9497158471,23.6515911,87.0158614,"(9497158471, 9497158472)"
9497158472,23.651738,87.0158441,"(9497158472, 9497158473)"
9497158473,23.6518075,87.0158289,"(9497158473, 9497158474)"
9497158474,23.6518759,87.0157963,"(9497158474, 9497158475)"
9497158475,23.6520438,87.0157157,"(9497158475, 9497158476)"
9497158476,23.6521412,87.0156783,"(9497158476, 9497158477)"
9497158477,23.6522,87.0156643,"(9497158477, 9497158478)"
9497158478,23.6523005,87.0156445,"(9497158478, 9497158479)"
9497158479,23.6524716,87.0156188,"(9497158479, 9497158480)"
9497158480,23.6525743,87.0155861,"(9497158480, 9497158481)"
9497158481,23.6527743,87.0155266,"(9497158481, 9497158482)"
9497158482,23.6528213,87.0154997,"(9497158482, 9497158483)"
9497158483,23.6528448,87.0154647,"(9497158483, 9497158484)"
9497158484,23.6528555,87.0154238,"(9497158484, 9497158485)"
9497158485,23.6528705,87.0151541,"(9497158485, 9497158486)"
9497158486,23.6528777,87.0150062,"(9497158486, 9497158487)"
9497158487,23.6528866,87.0149354,"(9497158487, 9497158488)"
9497158488,23.6529012,87.014877,"(9497158488, 9497158489)"
9497158489,23.6529433,87.0147726,"(9497158489, 9497158490)"
9497158490,23.6530568,87.0146062,"(9497158490, 9497158491)"
9497158491,23.6534022,87.0141338,"(9497158491, 9497158492)"
9497158492,23.653587,87.0139462,"(9497158492, 9497158493)"
9497158493,23.6538861,87.0136801,"(9497158493, 9497158494)"
9497158494,23.6542436,87.0133234,"(9497158494, 9497158495)"
9497158495,23.6549158,87.0126971,"(9497158495, 9497158496)"
9497158496,23.6553045,87.0123021,"(9497158496, 9497158508)"
9497158508,23.6428941,87.0236721,"(9497158508, 9497158510)"
9497158510,23.6417773,87.0213699,"(9497158510, 9497158531)"
9497158531,23.6410397,87.0223946,"(9497158531, 9497158546)"
9497158546,23.6404121,87.0232649,"(9497158546, 9497158548)"
9497158548,23.6400911,87.0236685,"(9497158548, 9497158553)"
9497158553,23.6405255,87.0231222,"(9497158553, 9497158561)"
9497158561,23.6398388,87.0239857,"(9497158561, 9497162808)"
9497162808,23.6754083,86.9680419,"(9497162808, 9497162809)"
9497162809,23.6754883,86.967906,"(9497162809, 9497162810)"
